nome_agente_financeiro;cnpj_cpf_cliente_mascarado;nome_cliente;porte_cliente;valor_credito;valor_garantido;valor_desembolsado;data_solicitacao_outorga;municipio_investimento;uf_investimento;municipio_sede_cliente;uf_sede_cliente;outlier_credito
BRADESCO;**.*14.501/0001-**;ELASTEC ARTEFATOS DE PLASTICOS LTDA;Pequena;105042.02;84033,62;100000,0;2025-07-15;SANTO ANDRE;SP;SANTO ANDRE;SP;False
BRADESCO;**.*14.600/0001-**;A C CORTES RIBEIRO LTDA;Pequena;83194.68;66555,74;80000,0;2025-07-15;JEQUIE;BA;JEQUIE;BA;False
BRADESCO;**.*64.569/0001-**;SOLERA IMPORTS COMERCIO DE PECAS LTDA;Pequena;72795.34;58236,27;70000,0;2025-07-15;GOIANIA;GO;GOIANIA;GO;False
BRADESCO;**.*77.131/0001-**;ALLEGRANCI ADMINISTRACAO DE BENS PROPRIOS LTDA. - EPP;Pequena;51996.67;41597,34;50000,0;2025-07-15;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*10.391/0001-**;NUBIA TEIXEIRA DE SOUZA LTDA;Pequena;66176.47;52941,18;63000,0;2025-07-15;ARAGUATINS;TO;ARAGUATINS;TO;False
BRADESCO;**.*54.611/0001-**;FRANCISCO NEY GOMES;Pequena;420168.07;336134,46;400000,0;2025-07-15;GUARAMIRANGA;CE;GUARAMIRANGA;CE;False
BRADESCO;**.*66.922/0001-**;CITTI MAQUINAS LIMITADA;Pequena;244384.36;195507,49;235000,0;2025-07-21;GUARULHOS;SP;GUARULHOS;SP;False
BRADESCO;**.*09.682/0001-**;S & P COMERCIO DE ARTIGOS ESPORTIVOS LTDA;Pequena;126050.42;100840,34;120000,0;2025-07-15;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*33.835/0001-**;JARDIM PONTA NEGRA LTDA;Pequena;259983.36;207986,69;250000,0;2025-07-15;NATAL;RN;NATAL;RN;False
BRADESCO;**.*64.194/0001-**;ARMANDO DIAS TAVARES VEICULOS-ME;Pequena;308896.21;247116,97;300000,0;2025-07-15;JACAREI;SP;JACAREI;SP;False
BRADESCO;**.*87.444/0001-**;JACK'S MULTIMARCAS LTDA;Pequena;91761.83;73409,46;90000,0;2025-07-15;CASCAVEL;PR;CASCAVEL;PR;False
BRADESCO;**.*24.502/0001-**;MORUMBIFER COMERCIO DE FERRO, ACOS E CHAPAS LTDA;Pequena;393907.56;315126,05;375000,0;2025-07-15;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;SP;False
BRADESCO;**.*36.543/0001-**;INSECTCONTROL CONTROLE DE PRAGAS LTDA;Pequena;115449.2;92359,36;110000,0;2025-07-15;RIO DE JANEIRO;RJ;RIO DE JANEIRO;RJ;False
BRADESCO;**.*82.188/0001-**;SYSTEM MARKETING TECNOLOGIA LTDA;Pequena;415973.38;332778,7;400000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*51.936/0001-**;LUPE EMPREENDIMENTOS LTDA;Pequena;363976.71;291181,37;350000,0;2025-07-15;BELO HORIZONTE;MG;BELO HORIZONTE;MG;False
BRADESCO;**.*38.604/0001-**;MARIA DE FATIMA SILVA DE ASSIS;Pequena;249584.03;199667,22;240000,0;2025-07-15;PARNAMIRIM;RN;PARNAMIRIM;RN;False
BRADESCO;**.*27.995/0001-**;ALBG INTERMEDIACAO E CORRETAGEM DE NEGOC;Pequena;311980.03;249584,02;300000,0;2025-07-15;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*61.876/0001-**;TR STELE MAGAZINE LTDA;Pequena;8928.57;7142,86;8500,0;2025-07-21;SAO JOSE DO CALCADO;ES;SAO JOSE DO CALCADO;ES;False
BRADESCO;**.*94.186/0001-**;R SANTOS SOUZA;Pequena;259983.36;207986,69;250000,0;2025-07-15;ENTRE RIOS;BA;ENTRE RIOS;BA;False
BRADESCO;**.*19.039/0001-**;VANESSA DA SILVA MATRIZES LTDA;Pequena;311980.03;249584,02;300000,0;2025-07-15;NOVO HAMBURGO;RS;NOVO HAMBURGO;RS;False
BRADESCO;**.*16.581/0001-**;BALBINO & SILVA LTDA;Pequena;113445.38;90756,3;108000,0;2025-07-15;ARAGUATINS;TO;ARAGUATINS;TO;False
BRADESCO;**.*33.895/0001-**;I ALVES BAESSA;Pequena;181988.35;145590,68;175000,0;2025-07-15;BOA VISTA;RR;BOA VISTA;RR;False
BRADESCO;**.*50.002/0001-**;PEREZ & FILHO LTDA - ME;Pequena;363976.71;291181,37;350000,0;2025-07-21;CAMPO GRANDE;MS;CAMPO GRANDE;MS;False
BRADESCO;**.*03.101/0001-**;MARIA ALICE BARROS FIGUEREDO;Pequena;259983.36;207986,69;250000,0;2025-07-15;SENADOR POMPEU;CE;SENADOR POMPEU;CE;False
BRADESCO;**.*47.776/0001-**;CARDOSO E ARAUJO MATERIAL DE CONSTRUCAO LTDA;Pequena;207986.69;166389,35;200000,0;2025-07-15;QUIXERAMOBIM;CE;QUIXERAMOBIM;CE;False
BRADESCO;**.*50.618/0001-**;CAR PRI COMERCIO E SERVICOS E TRANSPORTES LTDA;Pequena;311980.03;249584,02;300000,0;2025-07-15;SALVADOR;BA;SALVADOR;BA;False
BRADESCO;**.*71.701/0001-**;LONDRILENS DISTRIBUIDORA DE PRODUTOS OPTICOS LTDA;Pequena;315126.05;252100,84;300000,0;2025-07-15;LONDRINA;PR;LONDRINA;PR;False
BRADESCO;**.*99.766/0001-**;JAMES VEICULOS LTDA;Pequena;360378.91;288303,13;350000,0;2025-07-15;PASSIRA;PE;PASSIRA;PE;False
BRADESCO;**.*15.055/0001-**;RB CONSULTORIA E ASSESSORIA IMOBILIARIA LTDA;Pequena;154448.11;123558,49;150000,0;2025-07-15;CAMPO NOVO DO PARECIS;MT;CAMPO NOVO DO PARECIS;MT;False
BRADESCO;**.*14.093/0001-**;FAST TECNOLOGIAS LTDA;Pequena;103993.34;83194,67;100000,0;2025-07-15;CRICIUMA;SC;CRICIUMA;SC;False
BRADESCO;**.*20.605/0001-**;BANDEIRANTES BOMBAS E MOTORES LTDA - ME;Pequena;162815.13;130252,1;155000,0;2025-07-15;UBERLANDIA;MG;UBERLANDIA;MG;False
BRADESCO;**.*10.646/0001-**;MARTINS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;Pequena;259983.36;207986,69;250000,0;2025-07-15;RIO VERDE;GO;RIO VERDE;GO;False
BRADESCO;**.*05.752/0001-**;SS REDES DE TELECOMUNICACOES LTDA;Pequena;161189.68;128951,74;155000,0;2025-07-15;CACULE;BA;CACULE;BA;False
BRADESCO;**.*24.638/0001-**;ANA KAROLLINA PERPETUO;Pequena;105024.71;84019,77;102000,0;2025-07-15;IPATINGA;MG;IPATINGA;MG;False
BRADESCO;**.*49.345/0001-**;FARMACIA DEUSDEDITH LTDA;Pequena;77224.05;61779,24;75000,0;2025-07-15;PESQUEIRA;PE;PESQUEIRA;PE;False
BRADESCO;**.*83.317/0001-**;EDMILSON GONZAGA DA CRUZ - ME;Pequena;61174.55;48939,64;60000,0;2025-07-15;CEARA-MIRIM;RN;CEARA-MIRIM;RN;False
BRADESCO;**.*48.394/0001-**;VENCIGUER & OLIVEIRA LTDA;Pequena;62396.01;49916,81;60000,0;2025-07-15;AQUIDAUANA;MS;AQUIDAUANA;MS;False
BRADESCO;**.*20.855/0001-**;C. DA S. C. BULCAO COMERCIO DE BIJUTERIAS E VARIEDADES;Pequena;211079.08;168863,26;205000,0;2025-07-15;SAO LUIS;MA;SAO LUIS;MA;False
BRADESCO;**.*37.042/0001-**;IMEDIATA SAUDE SERVICOS DE RESSONANCIA MAGNETICA LTDA;Pequena;315126.05;252100,84;300000,0;2025-07-15;ARARIPINA;PE;ARARIPINA;PE;False
BRADESCO;**.*22.531/0001-**;ADM COMERCIO E SERVICOS LTDA;Pequena;157563.03;126050,42;150000,0;2025-07-15;JOAO PESSOA;PB;JOAO PESSOA;PB;False
BRADESCO;**.*61.645/0001-**;MC DOS SANTOS DECORACOES;Pequena;106054.37;84843,5;103000,0;2025-07-15;PORTO ALEGRE;RS;PORTO ALEGRE;RS;False
BRADESCO;**.*90.863/0001-**;DROGARIA CHAPADA & CIA LTDA;Pequena;112153.34;89722,67;110000,0;2025-07-15;SEABRA;BA;SEABRA;BA;False
BRADESCO;**.*15.890/0001-**;COMERCIAL SAO MIGUEL COMERCIO E SERVICOS LTDA;Pequena;115546.22;92436,98;110000,0;2025-07-15;BAYEUX;PB;BAYEUX;PB;False
BRADESCO;**.*78.516/0001-**;CORADIN TERRAPLENAGEM LTDA;Pequena;125917.62;100734,1;123500,0;2025-07-15;QUILOMBO;SC;QUILOMBO;SC;False
BRADESCO;**.*84.511/0001-**;TOP TUDO BEBIDAS E ALIMENTOS LTDA;Pequena;420168.07;336134,46;400000,0;2025-07-15;SAO GONCALO;RJ;SAO GONCALO;RJ;False
BRADESCO;**.*16.538/0001-**;L&C COSMETICOS LTDA.;Pequena;52521.01;42016,81;50000,0;2025-07-15;RIO GRANDE;RS;RIO GRANDE;RS;False
BRADESCO;**.*68.399/0001-**;MARIA JAQUELINE PEREIRA LOPES;Pequena;105042.02;84033,62;100000,0;2025-07-21;CATUNDA;CE;CATUNDA;CE;False
BRADESCO;**.*86.208/0001-**;REIRIDON JOSE DE SANTANA;Pequena;126050.42;100840,34;120000,0;2025-07-21;NOVO TRIUNFO;BA;NOVO TRIUNFO;BA;False
BRADESCO;**.*20.321/0001-**;PLUG INFORMATICA E SEGURANCA ELETRONICA EIRELI;Pequena;103993.34;83194,67;100000,0;2025-07-21;SERRINHA;BA;SERRINHA;BA;False
BRADESCO;**.*01.833/0001-**;ALEX RODRIGUES NUNEZ;Pequena;210084.03;168067,22;200000,0;2025-07-21;SABAUDIA;PR;SABAUDIA;PR;False
BRADESCO;**.*36.728/0001-**;EQUIPACAR PECAS E TINTAS LTDA;Pequena;129991.68;103993,34;125000,0;2025-07-21;JEQUIE;BA;JEQUIE;BA;False
BRADESCO;**.*64.414/0001-**;COMERCIO DE FRUTAS PORTO FELIZ LTDA;Pequena;124792.01;99833,61;120000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*67.324/0001-**;MARCOS ROBERTO MERCHAN FERNANDES - ME;Pequena;467970.05;374376,04;450000,0;2025-07-21;LUIS ANTONIO;SP;LUIS ANTONIO;SP;False
BRADESCO;**.*30.290/0001-**;FECAR COMERCIO DE CARNES LTDA;Pequena;467970.05;374376,04;450000,0;2025-07-21;MAUA;SP;MAUA;SP;False
BRADESCO;**.*73.981/0001-**;C M SA VIEIRA;Pequena;101957.59;81566,07;100000,0;2025-07-25;SAO LUIS;MA;SAO LUIS;MA;False
BRADESCO;**.*25.053/0001-**;J&M TRANSPORTE E LOCACAO LTDA;Pequena;415973.38;332778,7;400000,0;2025-08-06;CONCEICAO DE MACABU;RJ;CONCEICAO DE MACABU;RJ;False
BRADESCO;**.*51.146/0001-**;ZILMAR A PORTELA;Pequena;120798.32;96638,66;115000,0;2025-07-21;SAO BERNARDO;MA;SAO BERNARDO;MA;False
BRADESCO;**.*11.658/0001-**;RENOVO CONSULTORIA EM SAUDE LTDA.;Pequena;157563.03;126050,42;150000,0;2025-07-21;RIO DE JANEIRO;RJ;RIO DE JANEIRO;RJ;False
BRADESCO;**.*34.571/0001-**;FRIBUR COMERCIO ATACADISTA DE PECAS;Pequena;103993.34;83194,67;100000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*95.691/0001-**;A. L. P. TRANSPORTES E REMOCAO DE MAQUINAS LTDA;Pequena;467970.05;374376,04;450000,0;2025-07-21;DIADEMA;SP;DIADEMA;SP;False
BRADESCO;**.*57.838/0001-**;JOSE GLAUDIO DO AMARAL SAMPAIO;Pequena;124792.01;99833,61;120000,0;2025-07-21;FORTALEZA;CE;FORTALEZA;CE;False
BRADESCO;**.*74.275/0001-**;CARDIO IMAGEM SERVICO DE DIAGNOSTICOS POR IMAGEM LTDA;Pequena;259983.36;207986,69;250000,0;2025-07-21;CAMPINA GRANDE;PB;CAMPINA GRANDE;PB;False
BRADESCO;**.*62.024/0001-**;AGROMARCOS COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS E AGROPECUARIOS;Pequena;101957.59;81566,07;100000,0;2025-07-21;PRESIDENTE FIGUEIREDO;AM;PRESIDENTE FIGUEIREDO;AM;False
BRADESCO;**.*85.407/0001-**;RODRIGO RODAS E PECAS AUTOMOTIVAS LTDA;Pequena;115546.22;92436,98;110000,0;2025-07-21;FORMOSA;GO;FORMOSA;GO;False
BRADESCO;**.*71.377/0001-**;FERRAGENS COELHO LTDA;Pequena;311980.03;249584,02;300000,0;2025-07-21;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;SP;False
BRADESCO;**.*36.394/0001-**;JOSE CARLOS QUERUBIM;Pequena;51996.67;41597,34;50000,0;2025-07-21;CARAPICUIBA;SP;CARAPICUIBA;SP;False
BRADESCO;**.*55.818/0001-**;A F GUIMARAES LTDA;Pequena;92668.86;74135,09;90000,0;2025-07-21;BOM JESUS DA LAPA;BA;BOM JESUS DA LAPA;BA;False
BRADESCO;**.*76.261/0001-**;TORRE FORTE CONSTRUTORA E PAVIMENTACAO LTDA;Pequena;498949.58;399159,66;475000,0;2025-07-21;PEDRO DE TOLEDO;SP;PEDRO DE TOLEDO;SP;False
BRADESCO;**.*53.647/0001-**;AUDAX AUTO PARTS LTDA;Pequena;155990.02;124792,02;150000,0;2025-07-21;JACAREI;SP;JACAREI;SP;False
BRADESCO;**.*39.002/0001-**;DAIANE RIBEIRO DE OLIVEIRA SILVA;Pequena;51996.67;41597,34;50000,0;2025-07-21;MEDEIROS NETO;BA;MEDEIROS NETO;BA;False
BRADESCO;**.*67.303/0001-**;C L LIPPI COMERCIO DE JOIAS E ARTEFATOS COM PEDRAS LTDA;Pequena;283154.86;226523,89;275000,0;2025-07-21;MAGE;RJ;MAGE;RJ;False
BRADESCO;**.*66.905/0001-**;LOTUS CARDANS C DE PECAS E SERVICOS LTD;Pequena;315126.05;252100,84;300000,0;2025-07-21;CAMPINAS;SP;CAMPINAS;SP;False
BRADESCO;**.*25.391/0001-**;L S DE ARAUJO MATERIAIS DE CONSTRUCAO;Pequena;120798.32;96638,66;115000,0;2025-07-21;LUIS CORREIA;PI;LUIS CORREIA;PI;False
BRADESCO;**.*85.354/0001-**;I. BERNARDO SOBRINHO;Pequena;472689.08;378151,26;450000,0;2025-07-21;SAO JOSE DO EGITO;PE;SAO JOSE DO EGITO;PE;False
BRADESCO;**.*57.431/0001-**;PREMIUM AUTO SHOP COMERCIO LTDA;Pequena;336134.45;268907,56;320000,0;2025-07-21;CURITIBA;PR;CURITIBA;PR;False
BRADESCO;**.*61.201/0001-**;SERENUM ADMINISTRACAO ESPACO TERAPIA LTDA;Pequena;176788.69;141430,95;170000,0;2025-07-21;RIBEIRAO PIRES;SP;RIBEIRAO PIRES;SP;False
BRADESCO;**.*85.498/0001-**;ADALBERTO FERREIRA SOARES;Pequena;92668.86;74135,09;90000,0;2025-07-21;FLORIANO;PI;FLORIANO;PI;False
BRADESCO;**.*47.883/0001-**;ALTAIR PEDRO - CANTINA LTDA;Pequena;207986.69;166389,35;200000,0;2025-07-21;CURITIBA;PR;CURITIBA;PR;False
BRADESCO;**.*73.967/0001-**;TRIESTE AUTO CENTER LTDA;Pequena;294117.65;235294,12;280000,0;2025-07-21;VILA VELHA;ES;VILA VELHA;ES;False
BRADESCO;**.*73.269/0001-**;GERAMAK COMERCIO E MANUTENCAO LTDA;Pequena;113261.94;90609,55;110000,0;2025-07-21;MACEIO;AL;MACEIO;AL;False
BRADESCO;**.*38.164/0001-**;IBRAGE SERVICOS CONTABEIS LTDA;Pequena;288865.55;231092,44;275000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*90.990/0001-**;F DOS N DA SILVA;Pequena;63025.21;50420,17;60000,0;2025-07-25;BREJO;MA;BREJO;MA;False
BRADESCO;**.*56.073/0001-**;OLIVESI TRANSPORTE LTDA ME;Pequena;464926.59;371941,27;456000,0;2025-07-21;CRISOPOLIS;BA;CRISOPOLIS;BA;False
BRADESCO;**.*19.987/0001-**;TRA DISTRIBUIDORA DE COSMETICOS LTDA;Pequena;498949.58;399159,66;475000,0;2025-07-21;ARAGUAINA;TO;ARAGUAINA;TO;False
BRADESCO;**.*61.455/0001-**;SMART SOLUCOES INTELIGENTES LTDA;Micro;103993.34;83194,67;100000,0;2025-07-21;JUIZ DE FORA;MG;JUIZ DE FORA;MG;False
BRADESCO;**.*28.350/0001-**;H C LYRA - HCL PRODUCOES;Pequena;178571.43;142857,14;170000,0;2025-07-21;VITORIA;ES;VITORIA;ES;False
BRADESCO;**.*04.844/0001-**;DAMASCENO & AVANCE CLINICA MEDICA LTDA;Pequena;132035.07;105628,06;129500,0;2025-07-21;DRACENA;SP;DRACENA;SP;False
BRADESCO;**.*41.865/0001-**;F. E. DO N. DE SOUZA & CIA LTDA;Pequena;82372.32;65897,86;80000,0;2025-07-21;IMPERATRIZ;MA;IMPERATRIZ;MA;False
BRADESCO;**.*46.591/0001-**;HAD - DRAGA BEIRA RIO LTDA;Pequena;61779.24;49423,39;60000,0;2025-07-21;GUARAI;TO;GUARAI;TO;False
BRADESCO;**.*73.993/0001-**;B.E.M IRECE LTDA;Pequena;102965.4;82372,32;100000,0;2025-07-21;IRECE;BA;IRECE;BA;False
BRADESCO;**.*08.731/0001-**;JBETEL LTDA;Pequena;109193.01;87354,41;105000,0;2025-07-21;JABOATAO DOS GUARARAPES;PE;JABOATAO DOS GUARARAPES;PE;False
BRADESCO;**.*79.118/0001-**;TRACADO EQUIPAMENTOS AGRICOLAS LTDA;Pequena;101957.59;81566,07;100000,0;2025-07-21;JUSSARA;PR;JUSSARA;PR;False
BRADESCO;**.*89.145/0001-**;R C SANTOS TRANSPORTES LTDA;Pequena;36397.67;29118,14;35000,0;2025-07-21;IBICARAI;BA;IBICARAI;BA;False
BRADESCO;**.*62.604/0001-**;MARIA DE FATIMA COSTA OLIVEIRA;Pequena;210084.03;168067,22;200000,0;2025-07-21;PORTO SEGURO;BA;PORTO SEGURO;BA;False
BRADESCO;**.*97.875/0001-**;S&L INCORPORADORA E CONSTRUCAO LTDA;Pequena;173319.33;138655,46;165000,0;2025-07-21;PORTO SEGURO;BA;PORTO SEGURO;BA;False
BRADESCO;**.*94.577/0001-**;MARCELO TOMAS GIANNONE - ME;Pequena;103993.34;83194,67;100000,0;2025-08-06;URUGUAIANA;RS;URUGUAIANA;RS;False
BRADESCO;**.*69.763/0001-**;SOLARMAR PRODUTOS LTDA;Pequena;489085.67;391268,54;475000,0;2025-07-25;PERUIBE;SP;PERUIBE;SP;False
BRADESCO;**.*39.043/0001-**;DIDATICUS AULAS PARTICULARES LTDA;Pequena;57773.11;46218,49;55000,0;2025-07-21;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*26.053/0001-**;BNJ COMUNICACAO E SERVICOS LTDA;Pequena;223585.69;178868,55;215000,0;2025-07-21;SAO LUIS;MA;SAO LUIS;MA;False
BRADESCO;**.*72.488/0001-**;LEONARDO SPINA DE GODOY RODAS E PNEUS;Pequena;136554.62;109243,7;130000,0;2025-07-21;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;SP;False
BRADESCO;**.*37.455/0002-**;GULFIER COMERCIO DE MATERIAL DE CONSTRUCAO LTDA ME;Pequena;420168.07;336134,46;400000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*35.229/0001-**;JK COMERCIO DE DOCES E CHOCOLATES LTDA;Pequena;57196.34;45757,07;55000,0;2025-07-21;CAMPO GRANDE;MS;CAMPO GRANDE;MS;False
BRADESCO;**.*11.704/0001-**;GAIVA E RONQUE ADVOGADOS ASSOCIADOS LTDA;Pequena;308896.21;247116,97;300000,0;2025-07-21;CUIABA;MT;CUIABA;MT;False
BRADESCO;**.*55.177/0001-**;MECANICA GEOLAR LTDA;Micro;66927.51;53542,01;65000,0;2025-07-21;CAMPO NOVO DO PARECIS;MT;CAMPO NOVO DO PARECIS;MT;False
BRADESCO;**.*21.040/0001-**;MAGNATA COUTH LTDA;Pequena;218386.02;174708,82;210000,0;2025-07-21;CARUARU;PE;CARUARU;PE;False
BRADESCO;**.*14.893/0001-**;ODONTOEFICAZ LTDA;Pequena;93594.01;74875,21;90000,0;2025-07-21;QUEDAS DO IGUACU;PR;QUEDAS DO IGUACU;PR;False
BRADESCO;**.*19.663/0001-**;FUNDICAO SOUZA LTDA;Pequena;218386.02;174708,82;210000,0;2025-07-21;TANABI;SP;TANABI;SP;False
BRADESCO;**.*21.525/0001-**;DROGARIA AQUINO BARBOZA LTDA;Pequena;103993.34;83194,67;100000,0;2025-07-21;IBIRACATU;MG;IBIRACATU;MG;False
BRADESCO;**.*70.212/0001-**;WAGNER ROBERTO DE OLIVEIRA E CIA LTDA - ME;Pequena;155990.02;124792,02;150000,0;2025-07-21;CHAPADAO DO CEU;GO;CHAPADAO DO CEU;GO;False
BRADESCO;**.*59.307/0001-**;JOSE FLAVIO FERNANDES JUNIOR;Pequena;270382.7;216306,16;260000,0;2025-07-21;REGISTRO;SP;REGISTRO;SP;False
BRADESCO;**.*88.546/0001-**;MARIA MARLI FLOR DE LIMA E SILVA;Pequena;50978.79;40783,03;50000,0;2025-07-21;SALINOPOLIS;PA;SALINOPOLIS;PA;False
BRADESCO;**.*06.078/0001-**;CLARA DA COSTA ARAUJO;Pequena;123558.48;98846,78;120000,0;2025-07-21;PARATINGA;BA;PARATINGA;BA;False
BRADESCO;**.*11.917/0001-**;VALLADA REPRESENTACAO COMERCIAL LTDA;Pequena;152936.38;122349,1;150000,0;2025-07-21;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*75.888/0001-**;G. B. A. COSMETICOS;Pequena;155990.02;124792,02;150000,0;2025-07-21;BAURU;SP;BAURU;SP;False
BRADESCO;**.*95.047/0001-**;ATHLANTIS ALIANCE CONVENIENCIAS E EVENTOS LIMITADA;Pequena;280782.03;224625,62;270000,0;2025-07-21;PRESIDENTE SARNEY;MA;PRESIDENTE SARNEY;MA;False
BRADESCO;**.*59.372/0001-**;OLAVIO RICARTI DA SILVA - ME;Pequena;239909.39;191927,51;233000,0;2025-07-21;PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;False
BRADESCO;**.*06.647/0001-**;RESIDENCIAL ALAMEDA AMELIA SPE LTDA;Pequena;315126.05;252100,84;300000,0;2025-07-21;GUARULHOS;SP;GUARULHOS;SP;False
BRADESCO;**.*04.750/0001-**;SOFAS ARCANJOS MOVEIS E DECORACOES LTDA;Pequena;105042.02;84033,62;100000,0;2025-07-21;OSASCO;SP;OSASCO;SP;False
BRADESCO;**.*55.156/0001-**;SOUZA & LEITE ASSOCIADOS LTDA - ME;Pequena;103993.34;83194,67;100000,0;2025-07-21;MARANGUAPE;CE;MARANGUAPE;CE;False
BRADESCO;**.*61.228/0001-**;J JIREH REPRESENTACAO LTDA;Pequena;493968.39;395174,71;475000,0;2025-07-21;MANAUS;AM;MANAUS;AM;False
BRADESCO;**.*12.706/0001-**;DMC - DESENHOS E PROJETOS LTDA;Pequena;493968.39;395174,71;475000,0;2025-07-21;ARAXA;MG;ARAXA;MG;False
BRADESCO;**.*86.771/0001-**;EXPRESSO MARVIVA TRANSPORTES, LOCACAO DE MAQUINAS E TERRAPLANAGEM EIR;Pequena;262605.04;210084,03;250000,0;2025-07-21;ITAUNA;MG;ITAUNA;MG;False
BRADESCO;**.*76.902/0001-**;VERSACOM COMUNICACAO;Pequena;155990.02;124792,02;150000,0;2025-07-21;MANAUS;AM;MANAUS;AM;False
BRADESCO;**.*96.046/0001-**;JOSIANE MARIA DE LIMA SILVA;Pequena;29411.76;23529,41;28000,0;2025-07-21;TAMANDARE;PE;TAMANDARE;PE;False
BRADESCO;**.*32.362/0001-**;IVAN SANTIAGO DOS SANTOS;Micro;119592.35;95673,88;115000,0;2025-07-21;ENTRE RIOS;BA;ENTRE RIOS;BA;False
BRADESCO;**.*41.401/0001-**;FERNANDES E FERNDANDES MANUTENCAO E REPARACAO DE BOMBAS SUBMERSAS LTDA;Pequena;90609.56;72487,65;88000,0;2025-07-21;SAO JOSE DO RIO PRETO;SP;SAO JOSE DO RIO PRETO;SP;False
BRADESCO;**.*73.880/0001-**;EVAGNER FERREIRA DA SILVA & CIA LTDA;Pequena;113261.94;90609,55;110000,0;2025-07-21;PEDREIRAS;MA;PEDREIRAS;MA;False
BRADESCO;**.*21.221/0001-**;CARLOS REVELINO DE SOUZA E SILVA;Pequena;12479.2;9983,36;12000,0;2025-07-21;MEDEIROS NETO;BA;MEDEIROS NETO;BA;False
BRADESCO;**.*22.628/0001-**;MADEMOISELLE CALCADOS E ACESSORIOS LTDA;Pequena;157563.03;126050,42;150000,0;2025-07-21;XAXIM;SC;XAXIM;SC;False
BRADESCO;**.*91.495/0001-**;FAST SYSTEM INFORMATICA E ELETRICA LTDA;Pequena;311980.03;249584,02;300000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*28.350/0001-**;EXPRESSO LUCENA TRANSPORTES E TURISMO LTDA;Pequena;498949.58;399159,66;475000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*69.183/0001-**;UNIAO TRANSPORTADORA DE VEICULOS LTDA. ME;Pequena;304621.85;243697,48;290000,0;2025-07-25;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*68.612/0001-**;ARENA CONSTRUCOES LTDA;Pequena;315126.05;252100,84;300000,0;2025-07-21;JOAO PESSOA;PB;JOAO PESSOA;PB;False
BRADESCO;**.*78.608/0001-**;SUPERVISAO REPARADORA DE VEICULOS LTDA;Pequena;259983.36;207986,69;250000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*81.654/0001-**;JOEL CESARIO DE ALMEIDA;Pequena;257352.94;205882,35;245000,0;2025-07-21;FORMIGA;MG;FORMIGA;MG;False
BRADESCO;**.*68.920/0001-**;CALIBRA AUTOMACAO LTDA;Pequena;135191.35;108153,08;130000,0;2025-07-21;SERTAOZINHO;SP;SERTAOZINHO;SP;False
BRADESCO;**.*09.103/0001-**;LEGNO PISOS E DECORACAO LTDA ME;Pequena;311980.03;249584,02;300000,0;2025-07-25;CURITIBA;PR;CURITIBA;PR;False
BRADESCO;**.*18.396/0001-**;KNULU COMERCIO DE ROUPAS LTDA - ME;Pequena;493968.39;395174,71;475000,0;2025-07-21;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;RJ;False
BRADESCO;**.*16.842/0001-**;V. S. F. DE OLIVA & CIA LTDA;Pequena;62396.01;49916,81;60000,0;2025-07-21;SANTA CARMEM;MT;SANTA CARMEM;MT;False
BRADESCO;**.*79.590/0001-**;NOVO PAO PANIFICADORA E LANCHONETE LTDA;Pequena;155990.02;124792,02;150000,0;2025-07-21;LAURO DE FREITAS;BA;LAURO DE FREITAS;BA;False
BRADESCO;**.*70.065/0001-**;JOSE DE CARVALHO - PANIFICADORA;Pequena;124792.01;99833,61;120000,0;2025-07-21;CURITIBA;PR;CURITIBA;PR;False
BRADESCO;**.*15.336/0001-**;ZANETTI APUCARANA ALUGUEL DE EQUIPAMENTOS LTDA;Pequena;102965.4;82372,32;100000,0;2025-07-25;APUCARANA;PR;APUCARANA;PR;False
BRADESCO;**.*55.134/0001-**;BARRIS SOCIEDADE DE ADVOGADOS;Pequena;155990.02;124792,02;150000,0;2025-07-21;SAO PAULO;SP;SAO PAULO;SP;False
